type;title;director;country;year_added;release_year;Age_category;duration;Genre
TV Show;Rookie Historian Goo Hae-Ryung;;South Korea;2019;2019;Teens;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows
TV Show;Pinky Malinky;;United States;2019;2019;Older Kids;3 Seasons;Kids' TV, TV Comedies
TV Show;Unrequited Love;;China;2019;2019;Teens;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
TV Show;Angel Beats!;;Japan;2019;2010;Older Kids;1 Season;Anime Series, International TV Shows
TV Show;Anohana: The Flower We Saw That Day;;Japan;2019;2011;Teens;1 Season;Anime Series, International TV Shows, Teen TV Shows
TV Show;God Eater;;Japan;2019;2015;Teens;1 Season;Anime Series, International TV Shows
TV Show;GRANBLUE FANTASY the Animation;;Japan;2019;2017;Older Kids;1 Season;Anime Series, International TV Shows
TV Show;3Below: Tales of Arcadia;;United States;2019;2019;Older Kids;2 Seasons;Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy
TV Show;Bonus Family;;Sweden;2019;2019;Adults;3 Seasons;International TV Shows, TV Dramas
TV Show;One Spring Night;;South Korea;2019;2019;Teens;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows
TV Show;Free Rein;;United States;2019;2019;Kids;3 Seasons;British TV Shows, Kids' TV, TV Dramas
TV Show;The Legend of White Snake;;China;2019;2019;Teens;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
TV Show;Stranger Things;;United States;2019;2019;Teens;3 Seasons;TV Horror, TV Mysteries, TV Sci-Fi & Fantasy
TV Show;The Last Czars;;United States;2019;2019;Adults;1 Season;Docuseries, TV Dramas
TV Show;Yummy Mummies;;Australia;2019;2019;Adults;2 Seasons;International TV Shows, Reality TV
TV Show;Bangkok Love Stories: Objects of Affection;;Thailand;2019;2019;Teens;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
TV Show;Bangkok Love Stories: Plead;;Thailand;2019;2019;Teens;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
TV Show;Designated Survivor: 60 Days;;South Korea;2019;2019;Teens;1 Season;International TV Shows, Korean TV Shows, TV Dramas
TV Show;DreamWorks Kung Fu Panda Awesome Secrets;;United States;2019;2008;Older Kids;1 Season;Kids' TV, TV Action & Adventure, TV Comedies
TV Show;Hatchimals | Adventures in Hatchtopia;;United States;2019;2018;Kids;2 Seasons;Kids' TV
TV Show;Molang;;France;2019;2015;Kids;1 Season;Kids' TV
TV Show;Rabbids Invasion;;France;2019;2018;Older Kids;1 Season;Kids' TV, TV Comedies
TV Show;Record of Grancrest War;;Japan;2019;2018;Adults;1 Season;Anime Series, International TV Shows
TV Show;Scare Tactics;;United States;2019;2011;Adults;2 Seasons;Reality TV, TV Comedies, TV Horror
TV Show;Dope;;United States;2019;2019;Adults;3 Seasons;Crime TV Shows, Docuseries
TV Show;Exhibit A;;United States;2019;2019;Adults;1 Season;Crime TV Shows, Docuseries, Science & Nature TV
TV Show;Instant Hotel;;Australia;2019;2019;Adults;2 Seasons;International TV Shows, Reality TV
TV Show;Motown Magic;;Australia;2019;2019;Kids;2 Seasons;Kids' TV, TV Sci-Fi & Fantasy
TV Show;Paquita Salas;;Spain;2019;2018;Adults;3 Seasons;International TV Shows, Spanish-Language TV Shows, TV Comedies
TV Show;Forest of Piano;;Japan;2019;2019;Teens;2 Seasons;Anime Series, International TV Shows
TV Show;Bol?var;Luis Alberto Restrepo, Andr?s Beltr?n, Jaime Rayo;Colombia;2019;2019;Adults;1 Season;International TV Shows, Romantic TV Shows, Spanish-Language TV Shows
TV Show;Girls Incarcerated;;United States;2019;2019;Adults;2 Seasons;Docuseries, Reality TV
TV Show;Go! Live Your Way;;Argentina;2019;2019;Older Kids;2 Seasons;Kids' TV, Spanish-Language TV Shows, Teen TV Shows
TV Show;Magi: The Labyrinth of Magic;;Japan;2019;2013;Adults;2 Seasons;Anime Series, International TV Shows
